uid,month,runtime_hours,water_yield_liters,power_consumed_KVA
865357062792211,2025-09,0.0,0.0,3.0844360781186566
865357062792229,2025-09,0.0,0.0,0.0
865357062792237,2025-09,0.0,0.0,0.0
865357062792245,2025-09,0.0,0.0,0.0
865357062792252,2025-09,0.016666666666666666,175.0,2.8140437020481817
865357062792260,2025-08,0.0,0.0,0.0
865357062792278,2025-09,0.0,0.0,3.262221471011115
865357062792286,2025-09,0.0,0.0,1.8376674168126328
865357062792294,2025-09,0.0,0.0,3.00077802411308
865357062792310,2025-09,0.0,0.0,2.9926951203444245
865357062792328,2025-09,0.0,0.0,3.0611111272433953
865357062792336,2025-09,0.0,0.0,2.713700225263025
865357062792344,2025-09,0.0,0.0,0.0
865357062792351,2025-09,0.0,0.0,2.766431549849011
865357062792369,2025-09,0.0,0.0,0.0
865357062792377,2025-09,0.0,0.0,2.8688919776211965
865357062792385,2025-09,0.0,0.0,1.7307806369766596
865357062792393,2025-09,0.0,0.0,0.0
865357062792401,2025-09,0.0,0.0,0.0
865357062792419,2025-08,0.0,0.0,0.0
865357062792427,2025-08,0.016666666666666666,175.0,3.1602421684632542
865357062792435,2025-08,0.0,0.0,2.7775166750174507
865357062792443,2025-09,0.0,0.0,0.0
865357062792450,2025-09,0.0,0.0,0.0
865357062792468,2025-09,0.0,0.0,2.8323649505904664
865357062792476,2025-08,0.0,0.0,2.942927527140279
865357062792476,2025-09,140.61666666666667,1476475.0,344.2350136196125
865357062792476,2025-10,0.0,0.0,10.577595791805185
865357062792484,2025-08,0.0,0.0,3.183316934221866
865357062792484,2025-09,290.75,3052875.0,1062.4494916421909
865357062792484,2025-10,63.416666666666664,665875.0,280.3427577748413
865357062792492,2025-08,0.0,0.0,2.879823142717853
865357062792492,2025-09,99.66666666666667,1046500.0,268.9216147497321
865357062792492,2025-10,117.25,1231125.0,298.6310203717457
865357062792500,2025-09,0.0,0.0,0.0
865357062792518,2025-09,0.0,0.0,2.641088806407943
865357062792526,2025-09,0.0,0.0,0.0
865357062792534,2025-09,0.0,0.0,2.7531524936576495
865357062792542,2025-09,0.0,0.0,0.0
865357062792559,2025-09,0.06666666666666667,700.0,0.0
865357062792567,2025-09,0.0,0.0,0.0
865357062792575,2025-08,0.0,0.0,3.0240837299793677
865357062792575,2025-09,73.93333333333334,776300.0,191.69853363946214
865357062792575,2025-10,115.76666666666667,1215550.0,165.8899566212103
865357062792583,2025-09,0.0,0.0,0.0
865357062792591,2025-08,0.0,0.0,2.97572102243025
865357062792591,2025-09,83.03333333333333,871850.0,64.56698585936418
865357062792591,2025-10,36.68333333333333,385175.0,25.429065441304527
865357062792609,2025-09,0.0,0.0,3.0089956429445452
865357062792617,2025-08,0.0,0.0,0.0
865357062792617,2025-09,207.41666666666666,2177875.0,275.590183563953
865357062792617,2025-10,79.38333333333334,833525.0,107.26767705356608
865357062792625,2025-09,0.0,0.0,0.0
865357062792633,2025-08,0.0,0.0,0.0
865357062792633,2025-09,572.1166666666667,6007225.0,668.1099239563247
865357062792633,2025-10,191.33333333333334,2009000.0,215.5968510670552
865357062792641,2025-08,0.0,0.0,2.742125103516128
865357062792641,2025-09,9.3,97650.0,37.36318418058868
865357062792641,2025-10,0.0,0.0,0.0
865357062792658,2025-09,0.0,0.0,0.0
865357062792666,2025-09,0.0,0.0,2.979493044188955
865357062792674,2025-09,0.0,0.0,3.0395567171936495
865357062792708,2025-09,0.0,0.0,2.9011273676509504
865357062792716,2025-08,0.0,0.0,0.0
865357062792724,2025-09,0.0,0.0,1.8345304803500357
865357062792757,2025-08,0.0,0.0,0.0
865357062792757,2025-09,0.0,0.0,0.0
865357062792773,2025-09,0.0,0.0,3.2791570789073443
865357062792781,2025-08,0.0,0.0,0.0
865357062792799,2025-09,0.0,0.0,2.7061561817456137
865357062792807,2025-09,0.0,0.0,2.691606954962036
865357062792815,2025-09,0.0,0.0,0.0
865357062792849,2025-08,0.0,0.0,0.0
865357062792849,2025-09,187.28333333333333,1966475.0,251.41192823583884
865357062792849,2025-10,47.3,496650.0,79.09217562673548
865357062792856,2025-09,0.0,0.0,2.6800599495782427
865357062792864,2025-08,0.0,0.0,0.0
865357062792872,2025-09,0.2,2100.0,3.350132671999722
865357062792880,2025-08,0.0,0.0,3.102218466409697
865357062792880,2025-09,18.583333333333332,195125.0,601.2321898695739
865357062792880,2025-10,10.566666666666666,110950.0,63.51672798468132
865357062792898,2025-09,0.0,0.0,0.0
865357062792906,2025-09,0.0,0.0,2.6253848790859853
865357062792914,2025-08,0.0,0.0,0.0
865357062792914,2025-09,0.0,0.0,17.858790976663233
865357062792914,2025-10,0.0,0.0,0.0
865357062792922,2025-09,0.0,0.0,0.0
865357062792930,2025-09,0.0,0.0,0.7737840757769094
865357062792948,2025-08,0.016666666666666666,175.0,2.8865204058404523
865357062792948,2025-09,20.883333333333333,219275.0,32.300611365163554
865357062792948,2025-10,0.0,0.0,0.0
865357062792955,2025-08,0.0,0.0,0.0
865357062792955,2025-09,239.7,2516850.0,439.96786738006597
865357062792955,2025-10,66.5,698250.0,177.99135297848767
865357062792963,2025-09,0.0,0.0,2.7654308093824147
865357062792971,2025-09,0.0,0.0,0.0
865357062792989,2025-09,0.0,0.0,0.0
865357062793003,2025-09,0.0,0.0,2.945179193190119
865357062793011,2025-08,0.06666666666666667,700.0,3.101583381113589
865357062793029,2025-08,0.0,0.0,0.0
865357062793029,2025-09,99.66666666666667,1046500.0,203.11059302033607
865357062793029,2025-10,60.11666666666667,631225.0,109.78219143595868
865357062793037,2025-09,0.0,0.0,0.0
865357062793045,2025-09,0.0,0.0,0.0
865357062793052,2025-09,14.633333333333333,153650.0,60.64910617765234
865357062793052,2025-10,0.0,0.0,10.012177428178813
865357062793060,2025-09,0.0,0.0,2.966425683096297
865357062793078,2025-08,0.0,0.0,0.0
865357062793094,2025-09,0.0,0.0,0.0
865357062793102,2025-09,0.0,0.0,2.772666932756258
865357062793110,2025-09,0.0,0.0,0.0
865357062793128,2025-08,0.0,0.0,0.0
865357062793128,2025-09,91.61666666666666,961975.0,70.33404147325447
865357062793128,2025-10,38.416666666666664,403375.0,22.246133407262118
865357062793136,2025-09,0.0,0.0,0.0
865357062793144,2025-07,0.0,0.0,2.911077037289984
865357062793144,2025-08,0.0,0.0,71.32762279651187
865357062793151,2025-09,0.0,0.0,3.182219968710406
865357062793169,2025-09,0.0,0.0,2.810021495172827
865357062793177,2025-09,0.0,0.0,0.0
865357062793185,2025-09,0.0,0.0,2.631370076876584
865357062793193,2025-09,0.0,0.0,3.088746960128605
865357062793201,2025-09,0.0,0.0,2.788486330132055
865357062793219,2025-09,0.0,0.0,0.0
865357062793227,2025-07,132.76666666666668,1394050.0,142.94842405971826
865357062793227,2025-08,171.08333333333334,1796375.0,156.3393707332486
865357062793227,2025-09,0.0,0.0,0.0
865357062793227,2025-10,0.0,0.0,0.0
865357062793235,2025-09,0.0,0.0,0.0
865357062793243,2025-09,0.0,0.0,0.0
865357062793250,2025-07,109.91666666666667,1154125.0,70.6365345242919
865357062793276,2025-09,0.0,0.0,0.0
865357062793284,2025-09,0.0,0.0,0.0
865357062793292,2025-09,0.0,0.0,0.0
865357062793300,2025-07,131.38333333333333,1379525.0,187.15180404454895
865357062793300,2025-08,192.43333333333334,2020550.0,283.09573706341814
865357062793300,2025-09,0.0,0.0,0.0
865357062793300,2025-10,0.0,0.0,0.0
865357062793318,2025-09,0.0,0.0,2.826225792728083
865357062793326,2025-09,0.0,0.0,0.0
865357062793334,2025-08,0.0,0.0,2.894757269680891
865357062793334,2025-09,25.85,271425.0,111.60773449711834
865357062793334,2025-10,25.5,267750.0,56.3759443852902
865357062793342,2025-09,0.0,0.0,0.0
865357062793359,2025-09,0.0,0.0,2.8507246891506965
865357062793367,2025-09,0.0,0.0,0.0
865357062793375,2025-09,0.0,0.0,3.2918780298384887
865357062793383,2025-09,0.0,0.0,2.831441190159763
865357062793391,2025-09,0.0,0.0,3.103450146983968
865357062793409,2025-09,0.0,0.0,3.2157832643592967
865357062793417,2025-09,0.0,0.0,3.0183872073233635
865357062793425,2025-09,0.0,0.0,0.0
865357062793433,2025-09,0.0,0.0,3.234200737946446
865357062793441,2025-09,0.0,0.0,2.864119215395895
865357062793458,2025-09,0.0,0.0,2.591629133347365
865357062793466,2025-09,0.0,0.0,0.0
865357062793474,2025-09,0.0,0.0,0.0
865357062793490,2025-09,0.0,0.0,2.7279222868940627
865357062793508,2025-08,0.0,0.0,3.148752898106381
865357062793516,2025-09,0.0,0.0,0.0
865357062793524,2025-09,0.0,0.0,0.0
865357062793532,2025-08,0.0,0.0,2.8495699886123167
865357062793540,2025-09,0.0,0.0,2.9479504744822296
865357062793557,2025-09,0.0,0.0,0.0
865357062793565,2025-09,0.0,0.0,3.127544898218148
865357062793573,2025-09,0.0,0.0,0.0
865357062793581,2025-08,0.0,0.0,0.0
865357062793581,2025-09,0.0,0.0,0.0
865357062793581,2025-10,0.0,0.0,0.0
865357062793599,2025-08,0.0,0.0,0.0
865357062793599,2025-09,25.85,271425.0,111.35337321352236
865357062793607,2025-09,0.0,0.0,2.7773627149456677
865357062793615,2025-08,0.0,0.0,2.933555207770434
865357062793615,2025-09,0.0,0.0,0.0
865357062793623,2025-09,0.0,0.0,2.9356336687395173
865357062793631,2025-08,102.61666666666666,1077475.0,372.50342994976467
865357062793631,2025-09,122.66666666666667,1288000.0,392.07743235114543
865357062793631,2025-10,22.083333333333332,231875.0,86.9730645362008
865357062793649,2025-09,0.0,0.0,2.949913465397474
865357062793656,2025-09,0.0,0.0,2.8451821265664754
865357062793664,2025-09,0.0,0.0,0.0
865357062793672,2025-08,0.0,0.0,0.0
865357062793680,2025-09,0.0,0.0,0.0
865357062793706,2025-09,0.0,0.0,0.0
865357062793714,2025-09,0.0,0.0,3.0547602742823097
865357062793722,2025-09,0.0,0.0,2.7442997895300745
865357062793730,2025-09,0.0,0.0,3.2989986831584943
865357062793748,2025-09,0.0,0.0,2.84327687067815
865357062793755,2025-08,0.0,0.0,3.529303705538236
865357062793755,2025-09,147.78333333333333,1551725.0,130.2335930414269
865357062793755,2025-10,49.15,516075.0,68.49431484048174
865357062793771,2025-09,0.0,0.0,0.0
865357062793789,2025-09,0.0,0.0,0.0
865357062793797,2025-09,0.0,0.0,3.0844360781186566
865357062793805,2025-09,0.0,0.0,0.0
865357062793813,2025-09,0.0,0.0,0.0
865357062793821,2025-08,0.03333333333333333,350.0,2.968253958948731
865357062793839,2025-09,0.0,0.0,0.0
865357062793847,2025-09,0.0,0.0,0.0
865357062793854,2025-09,0.0,0.0,0.0
865357062793862,2025-08,0.0,0.0,0.0
865357062793870,2025-09,0.0,0.0,3.0641133486431813
865357062793888,2025-08,0.0,0.0,3.1548728109597906
865357062793888,2025-09,68.36666666666666,717850.0,175.7295832989373
865357062793888,2025-10,54.18333333333333,568925.0,91.41841142384426
865357062793896,2025-09,0.0,0.0,3.3457448099538802
865357062793904,2025-09,0.0,0.0,3.188513086644573
865357062793912,2025-09,0.0,0.0,3.0082258425856256
865357062793920,2025-09,0.0,0.0,3.169652977851045
865357062793938,2025-08,0.0,0.0,3.078431635319084
865357062793946,2025-08,0.0,0.0,2.8213375604489443
865357062793946,2025-09,274.1,2878050.0,187.9768760692389
865357062793946,2025-10,57.1,599550.0,45.40827150661153
865357062793953,2025-09,0.0,0.0,2.543420385870031
865357062793961,2025-09,0.03333333333333333,350.0,3.4813066531596055
865357062793979,2025-08,0.0,0.0,0.0
865357062793979,2025-09,137.68333333333334,1445675.0,253.19561340248225
865357062793979,2025-10,118.71666666666667,1246525.0,210.2014358214423
865357062793987,2025-09,0.0,0.0,3.3441089841911777
865357062793995,2025-09,0.0,0.0,0.0
865357062794001,2025-09,0.0,0.0,0.0
865357062794019,2025-09,0.0,0.0,5.078623152908596
865357062794027,2025-08,0.0,0.0,0.0
865357062794027,2025-09,85.56666666666666,898450.0,887.9290722570264
865357062794027,2025-10,23.783333333333335,249725.0,317.11741033602704
865357062794035,2025-09,0.0,0.0,0.0
865357062794043,2025-08,10.816666666666666,113575.0,37.4567149241974
865357062794043,2025-09,171.13333333333333,1796900.0,193.25308772927315
865357062794043,2025-10,39.6,415800.0,50.98478228666028
865357062794050,2025-09,0.0,0.0,0.0
865357062794068,2025-09,0.0,0.0,0.0
865357062794076,2025-09,0.0,0.0,0.0
865357062794084,2025-09,0.11666666666666667,1225.0,3.812147602414234
865357062794092,2025-09,0.0,0.0,3.219978676315408
865357062794100,2025-09,0.0,0.0,2.7805188964172376
865357062794134,2025-07,13.35,140175.0,71.32452435006724
865357062794134,2025-08,0.0,0.0,10.701822324725823
865357062794142,2025-09,0.0,0.0,2.463495863605214
865357062794159,2025-08,0.0,0.0,0.0
865357062794167,2025-09,0.0,0.0,0.0
865357062794175,2025-09,0.0,0.0,2.715201335962918
865357062794183,2025-09,0.03333333333333333,350.0,2.153689709158061
865357062794191,2025-08,0.0,0.0,0.0
865357062794191,2025-09,208.83333333333334,2192750.0,0.0
865357062794209,2025-09,0.0,0.0,0.0
865357062794217,2025-09,0.0,0.0,2.8749734004566605
865357062794225,2025-09,0.0,0.0,3.2000216020104193
865357062794233,2025-09,0.0,0.0,2.6875655030777077
865357062794241,2025-08,0.0,0.0,2.748764631611808
865357062794241,2025-09,16.916666666666668,177625.0,28.88525735775438
865357062794241,2025-10,12.633333333333333,132650.0,12.259109205810999
865357062794258,2025-09,0.0,0.0,0.0
865357062794266,2025-09,0.0,0.0,3.3560216447454567
865357062794274,2025-09,0.0,0.0,2.545190926695546
865357062794282,2025-09,0.0,0.0,0.0
865357062794290,2025-09,0.0,0.0,0.0
865357062794308,2025-09,0.0,0.0,0.0
865357062794316,2025-09,0.0,0.0,0.0
865357062794324,2025-09,0.0,0.0,0.0
865357062794332,2025-09,0.0,0.0,0.0
865357062794340,2025-09,0.0,0.0,0.0
865357062794357,2025-09,0.0,0.0,0.0
865357062794365,2025-08,0.0,0.0,0.0
865357062794373,2025-09,0.0,0.0,2.8822480138484496
865357062794381,2025-09,0.0,0.0,0.0
865357062794399,2025-09,0.0,0.0,2.852014104751886
865357062794407,2025-09,0.0,0.0,0.0
865357062794415,2025-09,0.0,0.0,2.8682761373340604
865357062794423,2025-09,0.0,0.0,0.0
865357062794431,2025-09,0.0,0.0,0.0
865357062794449,2025-09,0.0,0.0,2.878437502071798
865357062794456,2025-09,0.0,0.0,0.0
865357062794464,2025-09,0.0,0.0,3.0783161652652464
865357062794472,2025-09,0.0,0.0,3.491314057825559
865357062794480,2025-09,0.0,0.0,2.917158460125449
865357062794498,2025-09,0.0,0.0,2.921815752296912
865357062794506,2025-09,0.0,0.0,2.8879830265223996
865357062794514,2025-08,0.0,0.0,2.7840984680862135
865357062794522,2025-09,0.0,0.0,0.0
865357062794530,2025-09,0.0,0.0,0.0
865357062794548,2025-08,0.0,0.0,0.0
865357062794548,2025-09,5.366666666666666,56350.0,11.70048433035209
865357062794548,2025-10,0.0,0.0,0.0
865357062794555,2025-09,0.0,0.0,0.0
865357062794563,2025-08,0.0,0.0,0.8340401988713334
865357062794563,2025-09,132.0,1386000.0,60.28144952623239
865357062794563,2025-10,65.78333333333333,690725.0,17.096111271063737
865357062794571,2025-09,0.0,0.0,0.0
865357062794589,2025-09,0.0,0.0,2.9300526161373504
865357062794597,2025-09,0.0,0.0,0.0
865357062794605,2025-08,0.0,0.0,2.998218437919672
865357062794613,2025-09,0.0,0.0,0.0
865357062794621,2025-08,0.0,0.0,0.0
865357062794639,2025-08,0.0,0.0,3.0210430185616355
865357062794654,2025-09,0.0,0.0,3.170114858066397
865357062794670,2025-08,0.0,0.0,3.0736588730937835
865357062794688,2025-08,0.0,0.0,0.0
865357062794688,2025-09,180.7,1897350.0,600.396379129877
865357062794688,2025-10,34.06666666666667,357700.0,72.82165133310284
865357062794696,2025-09,0.0,0.0,2.9390977703546546
865357062794704,2025-08,0.0,0.0,0.0
865357062794704,2025-09,52.25,548625.0,58.494300257973855
865357062794704,2025-10,46.56666666666667,488950.0,21.389672772937253
865357062794712,2025-08,0.0,0.0,0.0
865357062794738,2025-08,0.0,0.0,2.9325929573217855
865357062794746,2025-09,0.0,0.0,0.0
865357062794761,2025-09,0.0,0.0,0.0
865357062794779,2025-09,0.0,0.0,0.0
865357062794787,2025-09,0.0,0.0,0.0
865357062794803,2025-09,0.0,0.0,2.608083616019269
865357062794811,2025-09,0.0,0.0,0.0
865357062794829,2025-09,0.0,0.0,2.821780195655323
865357062794837,2025-09,0.0,0.0,3.2262717942495747
865357062794852,2025-09,0.0,0.0,0.0
865357062794860,2025-09,0.0,0.0,0.0
865357062794878,2025-09,0.0,0.0,2.8932176689630524
865357062794886,2025-09,0.0,0.0,0.0
865357062794894,2025-09,0.0,0.0,0.0
865357062794902,2025-09,0.0,0.0,3.280581209571345
865357062794910,2025-09,0.0,0.0,2.853957850658158
865357062794928,2025-09,0.0,0.0,1.10135337350613
865357062794936,2025-09,0.0,0.0,2.9390977703546546
865357062794944,2025-09,0.0,0.0,0.0
865357062794951,2025-09,0.0,0.0,0.0
865357062794969,2025-09,0.3,3150.0,0.0
865357062794977,2025-09,0.0,0.0,0.0
865357062794985,2025-09,0.0,0.0,4.296178823093843
865357062794993,2025-09,0.0,0.0,0.0
865357062795008,2025-08,0.0,0.0,2.897682511044786
865357062795008,2025-09,145.21666666666667,1524775.0,257.2207647642095
865357062795008,2025-10,39.333333333333336,413000.0,73.96721049221992
865357062795016,2025-09,0.0,0.0,0.0
865357062795024,2025-09,0.0,0.0,2.7524981633525676
865357062795032,2025-08,0.0,0.0,0.0
865357062795032,2025-09,52.96666666666667,556150.0,53.282135987801695
865357062795032,2025-10,24.55,257775.0,26.080990120264477
865357062795040,2025-08,0.016666666666666666,175.0,2.917658830358747
865357062795057,2025-09,0.0,0.0,2.802920086861795
865357062795065,2025-09,0.0,0.0,0.0
865357062795073,2025-09,0.0,0.0,0.0
865357062795081,2025-09,0.0,0.0,0.9252230513853482
865357062795099,2025-09,0.0,0.0,0.0
865357062795107,2025-09,0.0,0.0,3.1598765132927675
865357062795115,2025-09,0.0,0.0,2.2025912769584224
865357062795123,2025-09,0.0,0.0,3.027047461361208
865357062795131,2025-09,0.0,0.0,3.1878972463574367
865357062795149,2025-08,4.816666666666666,50575.0,0.0
865357062795149,2025-09,0.0,0.0,0.0
865357062795149,2025-10,0.0,0.0,0.0
865357062795156,2025-09,0.0,0.0,3.326307350891164
865357062795164,2025-09,0.0,0.0,0.0
865357062795172,2025-09,0.0,0.0,3.0517580528825237
865357062795180,2025-09,0.0,0.0,0.0
865357062795198,2025-09,0.0,0.0,0.0
865357062795206,2025-09,0.0,0.0,3.096214023610125
865357062795214,2025-09,0.0,0.0,6.315750064719154
865357062795222,2025-09,0.0,0.0,0.0
865357062795230,2025-09,0.0,0.0,0.0
865357062795248,2025-08,0.0,0.0,0.0
865357062795255,2025-08,0.0,0.0,2.221104975590436
865357062795255,2025-09,50.766666666666666,533050.0,107.56381925164241
865357062795255,2025-10,15.516666666666667,162925.0,17.806713982382327
865357062795263,2025-09,0.0,0.0,2.591629133347365
865357062795271,2025-09,0.0,0.0,2.8616366092383796
865357062795289,2025-09,0.0,0.0,0.0
865357062795297,2025-09,0.0,0.0,0.0
865357062795305,2025-09,0.0,0.0,0.0
865357062795313,2025-09,0.0,0.0,2.7361783957434747
865357062795321,2025-09,0.0,0.0,0.0
865357062795339,2025-09,0.0,0.0,0.0
865357062795347,2025-09,0.0,0.0,3.0568772252693384
865357062795354,2025-08,0.0,0.0,0.0
865357062795362,2025-08,0.0,0.0,0.0
865357062795362,2025-09,16.75,175875.0,82.58766585150818
865357062795362,2025-10,16.116666666666667,169225.0,33.77144966594207
865357062795370,2025-08,0.0,0.0,0.0
865357062795370,2025-09,0.18333333333333332,1925.0,35.18603480549255
865357062795370,2025-10,0.0,0.0,0.0
865357062795388,2025-08,79.16666666666667,573450.0,147.6615075121939
865357062795388,2025-09,224.3,2169156.0,408.72328739227714
865357062795388,2025-10,50.266666666666666,510762.0,92.13507631298934
865357062795396,2025-09,0.0,0.0,0.0
865357062795404,2025-09,1.5833333333333333,16625.0,0.0
865357062795412,2025-09,0.0,0.0,3.2468062188237523
865357062795420,2025-08,0.0,0.0,2.797223564205791
865357062795420,2025-09,118.01666666666667,1239175.0,282.92807454524547
865357062795420,2025-10,58.11666666666667,610225.0,108.91716677264084
865357062795438,2025-09,0.0,0.0,0.0
865357062795446,2025-08,0.0,0.0,3.0254308806074763
865357062795461,2025-08,0.0,0.0,0.0
865357062795461,2025-09,0.2,2100.0,9.283022528210262
865357062795461,2025-10,0.0,0.0,0.0
865357062795479,2025-08,0.0,0.0,0.0
865357062795479,2025-09,248.68333333333334,2611175.0,636.3070462582294
865357062795479,2025-10,41.6,436800.0,113.1908289352363
865357062795487,2025-09,0.0,0.0,2.6213626722106307
865357062795495,2025-09,0.0,0.0,2.9287824455451332
865357062795503,2025-09,0.0,0.0,0.0
865357062795511,2025-09,0.0,0.0,0.0
865357062795529,2025-09,0.0,0.0,0.0
865357062795537,2025-09,0.0,0.0,0.0
865357062795552,2025-09,0.06666666666666667,700.0,0.0
865357062795560,2025-09,0.0,0.0,0.0
865357062795578,2025-09,0.0,0.0,0.8147566998803999
865357062795586,2025-09,0.0,0.0,2.8280925585984624
865357062795594,2025-09,0.0,0.0,0.0
865357062795602,2025-09,0.0,0.0,3.011689944200764
865357062795636,2025-09,0.0,0.0,0.0
865357062795644,2025-09,0.0,0.0,0.0
865357062795651,2025-09,0.0,0.0,0.0
865357062795669,2025-09,0.0,0.0,0.0
865357062795677,2025-09,0.0,0.0,3.000277653879782
865357062795685,2025-08,0.0,0.0,0.0
865357062795685,2025-09,0.0,0.0,56.84939085103466
865357062795693,2025-09,0.0,0.0,3.3068314018105007
865357062795701,2025-09,0.0,0.0,0.0
865357062795719,2025-09,0.0,0.0,2.80392082732839
865357062795735,2025-09,0.0,0.0,2.710313103683779
865357062795743,2025-09,0.0,0.0,3.0492754467250083
865357062795750,2025-09,0.0,0.0,0.0
865357062795768,2025-09,0.0,0.0,0.0
865357062795776,2025-09,0.0,0.0,2.9568031786098037
865357062795784,2025-09,0.0,0.0,0.0
865357062795792,2025-09,0.0,0.0,0.0
865357062795800,2025-09,0.0,0.0,0.0
865357062795818,2025-09,0.0,0.0,2.6936854159311183
865357062795826,2025-09,0.0,0.0,0.0
865357062795834,2025-09,0.36666666666666664,3850.0,0.0
865357062795842,2025-09,0.0,0.0,0.0
865357062795859,2025-09,0.0,0.0,2.7386032668740703
865357062795867,2025-09,0.0,0.0,3.2171111699784323
865357062795875,2025-09,0.0,0.0,0.0
865357062795883,2025-09,0.0,0.0,0.0
865357062795891,2025-09,0.0,0.0,2.514302687293901
865357062795909,2025-08,292.2,3068100.0,257.3349069124283
865357062795909,2025-09,427.25,4486125.0,319.6995709249597
865357062795909,2025-10,82.13333333333334,862400.0,61.68448766039907
865357062795917,2025-09,0.0,0.0,2.8753583006361203
865357062795925,2025-09,0.0,0.0,0.0
865357062795933,2025-09,0.0,0.0,3.013768405169847
865357062795941,2025-09,0.0,0.0,3.209490146425129
865357062795958,2025-09,0.0,0.0,2.7531524936576495
865357062795966,2025-08,0.0,0.0,2.711698744329834
865357062795982,2025-08,0.0,0.0,0.0
865357062795982,2025-09,112.51666666666667,1181425.0,884.2455967846056
865357062795982,2025-10,30.066666666666666,315700.0,250.4725985928763
865357062795990,2025-08,0.0,0.0,0.0
865357062795990,2025-09,91.08333333333333,956375.0,268.65761171664064
865357062795990,2025-10,63.78333333333333,669725.0,119.22032873649123
865357062796006,2025-09,0.0,0.0,2.864196195431787
865357062796014,2025-08,0.0,0.0,2.8123116512406137
865357062796022,2025-08,0.13333333333333333,1400.0,0.0
865357062796022,2025-09,0.0,0.0,3.2335464076413643
865357062796030,2025-09,0.0,0.0,0.0
865357062796048,2025-09,0.0,0.0,0.0
865357062796055,2025-09,0.0,0.0,2.801649916269578
865357062796063,2025-09,0.0,0.0,0.0
865357062796071,2025-08,0.0,0.0,0.0
865357062796071,2025-09,86.68333333333334,910175.0,217.81252895011528
865357062796071,2025-10,73.71666666666667,774025.0,192.481613054573
865357062796089,2025-08,0.0,0.0,0.0
865357062796089,2025-09,83.4,875700.0,138.3033524689531
865357062796089,2025-10,49.233333333333334,516950.0,72.32538028671642
865357062796097,2025-08,0.0,0.0,0.0
865357062796105,2025-09,0.0,0.0,0.0
865357062796113,2025-08,0.0,0.0,0.0
865357062796121,2025-09,0.0,0.0,1.0995443426626692
865357062796139,2025-08,0.0,0.0,0.0
865357062796139,2025-09,81.96666666666667,860650.0,45.75281490225492
865357062796139,2025-10,37.95,398475.0,14.908261670978623
865357062796147,2025-09,0.0,0.0,0.0
865357062796154,2025-09,0.0,0.0,3.475571640485655
865357062796162,2025-08,0.0,0.0,2.9679652838141357
865357062796170,2025-09,0.0,0.0,2.961268020691536
865357062796188,2025-09,0.0,0.0,2.8301710195675454
865357062796196,2025-09,0.0,0.0,0.0
865357062796204,2025-09,0.0,0.0,2.727575876732548
865357062796212,2025-09,0.0,0.0,2.8793420174935287
865357062796220,2025-09,0.0,0.0,0.0
865357062796238,2025-08,0.0,0.0,0.0
865357062796238,2025-09,29.316666666666666,307825.0,81.39434058012014
865357062796238,2025-10,9.766666666666667,102550.0,15.462248499275042
865357062796253,2025-09,0.0,0.0,0.0
865357062796261,2025-09,0.0,0.0,2.8618675493460555
865357062796295,2025-08,0.0,0.0,0.0
865357062796311,2025-09,0.0,0.0,2.968099998876947
865357062796329,2025-09,0.0,0.0,3.1234842013248487
865357062796337,2025-09,0.0,0.0,0.0
865357062796345,2025-09,0.0,0.0,3.0126329496404396
865357062796352,2025-09,0.0,0.0,2.8126195713841806
865357062796360,2025-09,2.1666666666666665,22750.0,0.0
865357062796378,2025-08,0.0,0.0,0.0
865357062796378,2025-09,285.46666666666664,2997400.0,209.73143421230398
865357062796378,2025-10,88.98333333333333,934325.0,45.70891703678753
865357062796386,2025-09,0.03333333333333333,350.0,0.0
865357062796394,2025-09,0.0,0.0,2.826187302710137
865357062796402,2025-09,0.0,0.0,2.7001517389460417
865357062796410,2025-08,0.0,0.0,0.0
865357062796428,2025-09,0.0,0.0,3.0783161652652464
865357062796436,2025-09,0.0,0.0,0.0
865357062796444,2025-08,0.0,0.0,0.0
865357062796444,2025-09,342.93333333333334,3600800.0,307.5816431049745
865357062796444,2025-10,84.6,888300.0,62.53157597535409
865357062796451,2025-09,0.0,0.0,0.0
865357062796469,2025-09,0.0,0.0,2.520461090165257
865357062796477,2025-09,0.0,0.0,3.2054871845587476
865357062796485,2025-09,0.0,0.0,0.0
865357062796493,2025-08,0.0,0.0,0.0
865357062796493,2025-09,47.35,497175.0,97.82488246086207
865357062796493,2025-10,0.0,0.0,0.0
865357062796501,2025-09,0.0,0.0,3.770559138023607
865357062796519,2025-08,0.0,0.0,0.0
865357062796519,2025-09,60.25,632625.0,94.72089345362686
865357062796519,2025-10,29.283333333333335,307475.0,22.787976634896584
865357062796527,2025-09,0.0,0.0,0.0
865357062796535,2025-09,0.11666666666666667,1225.0,3.0310889132455356
865357062796543,2025-08,0.0,0.0,0.0
865357062796543,2025-09,4.716666666666667,49525.0,54.82473892704048
865357062796543,2025-10,0.0,0.0,0.0
865357062796550,2025-09,0.0,0.0,0.0
865357062796568,2025-09,0.0,0.0,0.0
865357062796576,2025-09,0.0,0.0,2.8129467365367216
865357062796584,2025-08,0.0,0.0,3.0542599040490117
865357062796592,2025-08,0.0,0.0,0.0
865357062796600,2025-09,0.0,0.0,2.900011157130517
865357062796626,2025-09,0.0,0.0,0.0
865357062796634,2025-08,0.0,0.0,2.7199933431971917
